Title	Creator	Date Searchable	Date	Call Number	Description	Notes	Subjects	Form/Genre	Contributor	Physical Collection	Physical Sub-Collection	Part of Object	Catalog Link	Rights	Digital Collection	Digitization Specifications	Date Digitized	Cataloger	Project Administrator	Unique Digital Identifier	Object File Name	Reference URL	IIIF Object Manifest Link	IIIF Page Manifest Link	IIIF Page Image Manifest Link
p. 160		1720; 1721; 1722		"mssST 57, v. 18"						"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 18 of ST 57	https://catalog.huntington.org/record=b1526828	"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2020:09:25	B. Black ; M. Einaudi	V. Wilkie	1096441	mssST_57_v18_177.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/574		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:574/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/574/full/full/0/default.jpg
p. 161		1720; 1721; 1722		"mssST 57, v. 18"						"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 18 of ST 57	https://catalog.huntington.org/record=b1526828	"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2020:09:25	B. Black ; M. Einaudi	V. Wilkie	1096442	mssST_57_v18_178.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/575		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:575/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/575/full/full/0/default.jpg
p. 162		1720; 1721; 1722	26 Sep 1720	"mssST 57, v. 18"	"Correspondent: D' Egenfeldt, Le Comte."					"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 18 of ST 57	https://catalog.huntington.org/record=b1526828	"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2020:09:25	B. Black ; M. Einaudi	V. Wilkie	1096443	mssST_57_v18_179.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/576		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:576/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/576/full/full/0/default.jpg
p. 163		1720; 1721; 1722		"mssST 57, v. 18"						"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 18 of ST 57	https://catalog.huntington.org/record=b1526828	"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2020:09:25	B. Black ; M. Einaudi	V. Wilkie	1096444	mssST_57_v18_180.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/577		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:577/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/577/full/full/0/default.jpg
p. 164		1720; 1721; 1722	22 Oct 1720 ; 22 Oct 1720	"mssST 57, v. 18"	"Correspondents: Decker, Sir Matthew ; Gibson, Mr.."					"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 18 of ST 57	https://catalog.huntington.org/record=b1526828	"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2020:09:25	B. Black ; M. Einaudi	V. Wilkie	1096445	mssST_57_v18_181.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/578		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:578/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/578/full/full/0/default.jpg
p. 165		1720; 1721; 1722	22 Oct 1720 ; 22 Oct 1720	"mssST 57, v. 18"	"Correspondents: Guidott, Mr. ; Powell, Mr. Caleb."					"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 18 of ST 57	https://catalog.huntington.org/record=b1526828	"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2020:09:25	B. Black ; M. Einaudi	V. Wilkie	1096446	mssST_57_v18_182.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/579		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:579/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/579/full/full/0/default.jpg
p. 166		1720; 1721; 1722	22 Oct 1720	"mssST 57, v. 18"	"Correspondent: Pescod, Mr.."					"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 18 of ST 57	https://catalog.huntington.org/record=b1526828	"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2020:09:25	B. Black ; M. Einaudi	V. Wilkie	1096447	mssST_57_v18_183.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/580		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:580/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/580/full/full/0/default.jpg
p. 167		1720; 1721; 1722	24 Oct 1720	"mssST 57, v. 18"	"Correspondent: Cantillon, Mr.."					"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 18 of ST 57	https://catalog.huntington.org/record=b1526828	"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2020:09:25	B. Black ; M. Einaudi	V. Wilkie	1096448	mssST_57_v18_184.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/581		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:581/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/581/full/full/0/default.jpg
p. 168		1720; 1721; 1722		"mssST 57, v. 18"						"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 18 of ST 57	https://catalog.huntington.org/record=b1526828	"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2020:09:25	B. Black ; M. Einaudi	V. Wilkie	1096449	mssST_57_v18_185.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/582		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:582/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/582/full/full/0/default.jpg
p. 169		1720; 1721; 1722		"mssST 57, v. 18"						"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 18 of ST 57	https://catalog.huntington.org/record=b1526828	"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2020:09:25	B. Black ; M. Einaudi	V. Wilkie	1096450	mssST_57_v18_186.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/583		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:583/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/583/full/full/0/default.jpg
p. 170		1720; 1721; 1722		"mssST 57, v. 18"						"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 18 of ST 57	https://catalog.huntington.org/record=b1526828	"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2020:09:25	B. Black ; M. Einaudi	V. Wilkie	1096451	mssST_57_v18_187.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/584		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:584/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/584/full/full/0/default.jpg
p. 171		1720; 1721; 1722	29 Oct 1720	"mssST 57, v. 18"	"Correspondent: Harley, Mr. Auditer."					"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 18 of ST 57	https://catalog.huntington.org/record=b1526828	"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2020:09:25	B. Black ; M. Einaudi	V. Wilkie	1096452	mssST_57_v18_188.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/585		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:585/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/585/full/full/0/default.jpg
p. 172		1720; 1721; 1722		"mssST 57, v. 18"						"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 18 of ST 57	https://catalog.huntington.org/record=b1526828	"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2020:09:25	B. Black ; M. Einaudi	V. Wilkie	1096453	mssST_57_v18_189.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/586		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:586/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/586/full/full/0/default.jpg
p. 173		1720; 1721; 1722	1 Nov 1720 ; 1 Nov 1720	"mssST 57, v. 18"	"Correspondents: Pughe, Mr. Maurice ; Hoskins, Sir Hungerford."					"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 18 of ST 57	https://catalog.huntington.org/record=b1526828	"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2020:09:25	B. Black ; M. Einaudi	V. Wilkie	1096454	mssST_57_v18_190.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/587		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:587/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/587/full/full/0/default.jpg
p. 174		1720; 1721; 1722		"mssST 57, v. 18"						"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 18 of ST 57	https://catalog.huntington.org/record=b1526828	"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2020:09:25	B. Black ; M. Einaudi	V. Wilkie	1096455	mssST_57_v18_191.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/588		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:588/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/588/full/full/0/default.jpg
p. 175		1720; 1721; 1722		"mssST 57, v. 18"						"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 18 of ST 57	https://catalog.huntington.org/record=b1526828	"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2020:09:25	B. Black ; M. Einaudi	V. Wilkie	1096456	mssST_57_v18_192.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/589		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:589/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/589/full/full/0/default.jpg
p. 176		1720; 1721; 1722		"mssST 57, v. 18"						"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 18 of ST 57	https://catalog.huntington.org/record=b1526828	"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2020:09:25	B. Black ; M. Einaudi	V. Wilkie	1096457	mssST_57_v18_193.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/590		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:590/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/590/full/full/0/default.jpg
p. 177		1720; 1721; 1722	2 Nov 1720	"mssST 57, v. 18"	"Correspondent: Marlborough, Dchss. of."					"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 18 of ST 57	https://catalog.huntington.org/record=b1526828	"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2020:09:25	B. Black ; M. Einaudi	V. Wilkie	1096458	mssST_57_v18_194.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/591		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:591/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/591/full/full/0/default.jpg
p. 178		1720; 1721; 1722		"mssST 57, v. 18"						"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 18 of ST 57	https://catalog.huntington.org/record=b1526828	"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2020:09:25	B. Black ; M. Einaudi	V. Wilkie	1096459	mssST_57_v18_195.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/592		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:592/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/592/full/full/0/default.jpg
p. 179		1720; 1721; 1722	2 Nov 1720	"mssST 57, v. 18"	"Correspondent: Drummond, Mr.."					"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 18 of ST 57	https://catalog.huntington.org/record=b1526828	"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2020:09:25	B. Black ; M. Einaudi	V. Wilkie	1096460	mssST_57_v18_196.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/593		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:593/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/593/full/full/0/default.jpg
p. 180		1720; 1721; 1722	2 Nov 1720 ; 2 Nov 1720 ; 2 Nov 1720	"mssST 57, v. 18"	"Correspondents: Yates, Mr ; Gott, Mr ; Gould, Mr."					"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 18 of ST 57	https://catalog.huntington.org/record=b1526828	"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2020:09:25	B. Black ; M. Einaudi	V. Wilkie	1096461	mssST_57_v18_197.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/594		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:594/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/594/full/full/0/default.jpg
p. 181		1720; 1721; 1722	2 Nov 1720	"mssST 57, v. 18"	"Correspondent: Huffman, M.."					"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 18 of ST 57	https://catalog.huntington.org/record=b1526828	"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2020:09:25	B. Black ; M. Einaudi	V. Wilkie	1096462	mssST_57_v18_198.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/595		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:595/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/595/full/full/0/default.jpg
p. 182		1720; 1721; 1722	2 Nov 1720	"mssST 57, v. 18"	Correspondent: Athold (Duke of).					"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 18 of ST 57	https://catalog.huntington.org/record=b1526828	"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2020:09:25	B. Black ; M. Einaudi	V. Wilkie	1096463	mssST_57_v18_199.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/596		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:596/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/596/full/full/0/default.jpg
p. 183		1720; 1721; 1722	3 Nov 1720	"mssST 57, v. 18"	"Correspondent: Ward, Sir John."					"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 18 of ST 57	https://catalog.huntington.org/record=b1526828	"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2020:09:25	B. Black ; M. Einaudi	V. Wilkie	1096464	mssST_57_v18_200.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/597		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:597/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/597/full/full/0/default.jpg
p. 184		1720; 1721; 1722	3 Nov 1720	"mssST 57, v. 18"	"Correspondent: Cornwall, Mr Velters."					"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 18 of ST 57	https://catalog.huntington.org/record=b1526828	"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2020:09:25	B. Black ; M. Einaudi	V. Wilkie	1096465	mssST_57_v18_201.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/598		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:598/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/598/full/full/0/default.jpg
p. 185		1720; 1721; 1722		"mssST 57, v. 18"						"Stowe papers, 1175-1919 (bulk 1600-1900)."	ST Volumes	Volume 18 of ST 57	https://catalog.huntington.org/record=b1526828	"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2020:09:25	B. Black ; M. Einaudi	V. Wilkie	1096466	mssST_57_v18_202.jpg	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/599		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:599/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/599/full/full/0/default.jpg
