Title	Creator	Date Searchable	Date	Call Number	Description	Notes	Subjects	Form/Genre	Contributor	Physical Collection	Physical Sub-Collection	Part of Object	Catalog Link	Rights	Digital Collection	Digitization Specifications	Date Digitized	Cataloger	Project Administrator	Unique Digital Identifier	Object File Name	Reference URL	IIIF Object Manifest Link	IIIF Page Manifest Link	IIIF Page Image Manifest Link
p. 36		1719; 1720		"mssST 57, v. 17"						"Stowe papers, 1175-1919 (bulk 1600-1900)."		Volume 17 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:09:25	B. Black ; M. Einaudi	V. Wilkie	1095904	mssST_57_v17_042.tif	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/41		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:41/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/41/full/full/0/default.jpg
p. 37		1719; 1720	15 Mar 1719/20	"mssST 57, v. 17"	Correspondent: Crosbye (Maj'r).					"Stowe papers, 1175-1919 (bulk 1600-1900)."		Volume 17 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:09:25	B. Black ; M. Einaudi	V. Wilkie	1095905	mssST_57_v17_043.tif	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/42		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:42/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/42/full/full/0/default.jpg
p. 38		1719; 1720	15 Mar 1719/20	"mssST 57, v. 17"	Correspondent: Letchmere (Attorney Gen'l).					"Stowe papers, 1175-1919 (bulk 1600-1900)."		Volume 17 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:09:25	B. Black ; M. Einaudi	V. Wilkie	1095906	mssST_57_v17_044.tif	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/43		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:43/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/43/full/full/0/default.jpg
p. 39		1719; 1720		"mssST 57, v. 17"						"Stowe papers, 1175-1919 (bulk 1600-1900)."		Volume 17 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:09:25	B. Black ; M. Einaudi	V. Wilkie	1095907	mssST_57_v17_045.tif	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/44		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:44/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/44/full/full/0/default.jpg
p. 40		1719; 1720		"mssST 57, v. 17"						"Stowe papers, 1175-1919 (bulk 1600-1900)."		Volume 17 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:09:25	B. Black ; M. Einaudi	V. Wilkie	1095908	mssST_57_v17_046.tif	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/45		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:45/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/45/full/full/0/default.jpg
p. 41		1719; 1720	26 Mar 1720	"mssST 57, v. 17"	"Correspondent: Boscawin, (Mr Compt'r)."					"Stowe papers, 1175-1919 (bulk 1600-1900)."		Volume 17 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:09:25	B. Black ; M. Einaudi	V. Wilkie	1095909	mssST_57_v17_047.tif	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/46		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:46/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/46/full/full/0/default.jpg
p. 42		1719; 1720	26 Mar 1720 ; 26 Mar 1720	"mssST 57, v. 17"	Correspondents: Gardner (Colonel) ; Hart (Moses).					"Stowe papers, 1175-1919 (bulk 1600-1900)."		Volume 17 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:09:25	B. Black ; M. Einaudi	V. Wilkie	1095910	mssST_57_v17_048.tif	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/47		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:47/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/47/full/full/0/default.jpg
p. 43		1719; 1720	26 Mar 1720	"mssST 57, v. 17"	Correspondent: Strafford (Earl of).					"Stowe papers, 1175-1919 (bulk 1600-1900)."		Volume 17 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:09:25	B. Black ; M. Einaudi	V. Wilkie	1095911	mssST_57_v17_049.tif	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/48		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:48/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/48/full/full/0/default.jpg
p. 44		1719; 1720	25 Mar 1720 ; 31 Mar 1720	"mssST 57, v. 17"	"Correspondents: Cornwallis (Mrs) ; Woodhouse, Mr Fra."					"Stowe papers, 1175-1919 (bulk 1600-1900)."		Volume 17 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:09:25	B. Black ; M. Einaudi	V. Wilkie	1095912	mssST_57_v17_050.tif	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/49		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:49/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/49/full/full/0/default.jpg
p. 45		1719; 1720		"mssST 57, v. 17"						"Stowe papers, 1175-1919 (bulk 1600-1900)."		Volume 17 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:09:25	B. Black ; M. Einaudi	V. Wilkie	1095913	mssST_57_v17_051.tif	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/50		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:50/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/50/full/full/0/default.jpg
p. 46		1719; 1720	31 Mar 1720	"mssST 57, v. 17"	Correspondent: Abercrombie (S. James).					"Stowe papers, 1175-1919 (bulk 1600-1900)."		Volume 17 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:09:25	B. Black ; M. Einaudi	V. Wilkie	1095914	mssST_57_v17_052.tif	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/51		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:51/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/51/full/full/0/default.jpg
p. 47		1719; 1720	7 Apr 1720	"mssST 57, v. 17"	Correspondent: Peters (Mr).					"Stowe papers, 1175-1919 (bulk 1600-1900)."		Volume 17 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:09:25	B. Black ; M. Einaudi	V. Wilkie	1095915	mssST_57_v17_053.tif	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/52		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:52/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/52/full/full/0/default.jpg
p. 48		1719; 1720		"mssST 57, v. 17"						"Stowe papers, 1175-1919 (bulk 1600-1900)."		Volume 17 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:09:25	B. Black ; M. Einaudi	V. Wilkie	1095916	mssST_57_v17_054.tif	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/53		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:53/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/53/full/full/0/default.jpg
p. 49		1719; 1720	7 Apr 1720	"mssST 57, v. 17"	Correspondent: Strafford (Earl of).					"Stowe papers, 1175-1919 (bulk 1600-1900)."		Volume 17 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:09:25	B. Black ; M. Einaudi	V. Wilkie	1095917	mssST_57_v17_055.tif	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/54		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:54/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/54/full/full/0/default.jpg
p. 50		1719; 1720	8 Apr 1720	"mssST 57, v. 17"	Correspondent: Pels (of Amst).					"Stowe papers, 1175-1919 (bulk 1600-1900)."		Volume 17 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:09:25	B. Black ; M. Einaudi	V. Wilkie	1095918	mssST_57_v17_056.tif	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/55		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:55/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/55/full/full/0/default.jpg
p. 51		1719; 1720		"mssST 57, v. 17"						"Stowe papers, 1175-1919 (bulk 1600-1900)."		Volume 17 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:09:25	B. Black ; M. Einaudi	V. Wilkie	1095919	mssST_57_v17_057.tif	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/56		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:56/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/56/full/full/0/default.jpg
p. 52		1719; 1720	12 Apr 1720 ; 12 Apr 1720	"mssST 57, v. 17"	Correspondents: Berwick (Duke of) ; Janssen (Sr Theo).					"Stowe papers, 1175-1919 (bulk 1600-1900)."		Volume 17 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:09:25	B. Black ; M. Einaudi	V. Wilkie	1095920	mssST_57_v17_058.tif	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/57		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:57/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/57/full/full/0/default.jpg
p. 53		1719; 1720		"mssST 57, v. 17"						"Stowe papers, 1175-1919 (bulk 1600-1900)."		Volume 17 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:09:25	B. Black ; M. Einaudi	V. Wilkie	1095921	mssST_57_v17_059.tif	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/58		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:58/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/58/full/full/0/default.jpg
p. 54		1719; 1720		"mssST 57, v. 17"						"Stowe papers, 1175-1919 (bulk 1600-1900)."		Volume 17 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:09:25	B. Black ; M. Einaudi	V. Wilkie	1095922	mssST_57_v17_060.tif	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/59		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:59/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/59/full/full/0/default.jpg
p. 55		1719; 1720		"mssST 57, v. 17"						"Stowe papers, 1175-1919 (bulk 1600-1900)."		Volume 17 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:09:25	B. Black ; M. Einaudi	V. Wilkie	1095923	mssST_57_v17_061.tif	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/60		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:60/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/60/full/full/0/default.jpg
p. 56		1719; 1720	13 Apr 1720	"mssST 57, v. 17"	Correspondent: Carnarvon (Marq's of).					"Stowe papers, 1175-1919 (bulk 1600-1900)."		Volume 17 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:09:25	B. Black ; M. Einaudi	V. Wilkie	1095924	mssST_57_v17_062.tif	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/61		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:61/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/61/full/full/0/default.jpg
p. 57		1719; 1720	13 Apr 1720	"mssST 57, v. 17"	Correspondent: Bolton (Dutchess of).					"Stowe papers, 1175-1919 (bulk 1600-1900)."		Volume 17 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:09:25	B. Black ; M. Einaudi	V. Wilkie	1095925	mssST_57_v17_063.tif	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/62		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:62/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/62/full/full/0/default.jpg
p. 58		1719; 1720	14 Apr 1720 ; 14 Apr 1720	"mssST 57, v. 17"	Correspondents: Blount (Mr) ; Buckingham (Duke of).					"Stowe papers, 1175-1919 (bulk 1600-1900)."		Volume 17 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:09:25	B. Black ; M. Einaudi	V. Wilkie	1095926	mssST_57_v17_064.tif	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/63		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:63/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/63/full/full/0/default.jpg
p. 59		1719; 1720	14 Apr 1720	"mssST 57, v. 17"	Correspondent: Brydges (Mrs'sarah).					"Stowe papers, 1175-1919 (bulk 1600-1900)."		Volume 17 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:09:25	B. Black ; M. Einaudi	V. Wilkie	1095927	mssST_57_v17_065.tif	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/64		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:64/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/64/full/full/0/default.jpg
p. 60		1719; 1720	20 Apr 1720	"mssST 57, v. 17"	Correspondent: Granville (Countess of).					"Stowe papers, 1175-1919 (bulk 1600-1900)."		Volume 17 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:09:25	B. Black ; M. Einaudi	V. Wilkie	1095928	mssST_57_v17_066.tif	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/65		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:65/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/65/full/full/0/default.jpg
p. 61		1719; 1720	20 Apr 1720	"mssST 57, v. 17"	Correspondent: Pels (of  Amst).					"Stowe papers, 1175-1919 (bulk 1600-1900)."		Volume 17 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:09:25	B. Black ; M. Einaudi	V. Wilkie	1095929	mssST_57_v17_067.tif	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/66		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:66/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/66/full/full/0/default.jpg
p. 62		1719; 1720		"mssST 57, v. 17"						"Stowe papers, 1175-1919 (bulk 1600-1900)."		Volume 17 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:09:25	B. Black ; M. Einaudi	V. Wilkie	1095930	mssST_57_v17_068.tif	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/67		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:67/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/67/full/full/0/default.jpg
p. 63		1719; 1720	20 Apr 1720 ; 20 Apr 1720	"mssST 57, v. 17"	Correspondents: Hamerstein (Gen'l) ; Hart (Moses).					"Stowe papers, 1175-1919 (bulk 1600-1900)."		Volume 17 of ST 57		"For information on using Huntington Library materials, please see Reproductions of Huntington Library Holdings: https://www.huntington.org/library-rights-permissions"	Stowe Papers	High resolution	2022:09:25	B. Black ; M. Einaudi	V. Wilkie	1095931	mssST_57_v17_069.tif	http://cdm16003.contentdm.oclc.org/cdm/ref/collection/p16003coll20/id/68		http://cdm16003.contentdm.oclc.org/iiif/p16003coll20:68/manifest.json	http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/68/full/full/0/default.jpg
