Shelfmark,UV URL,Page Label,Date,Type,Note
MS 25551,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441249.0x000001,f.53r,"9,5,21",Meeting Minutes,
MS 25551,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441249.0x000001,f.53v,"9,5,21",Meeting Minutes,
,,,,,
MS 25551,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441249.0x000001,f.53v,"9,12,21",Meeting Minutes,
MS 25551,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441249.0x000001,f.54r,"9,12,21",Meeting Minutes,
MS 25551,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441249.0x000001,f.54v,"9,12,21",Meeting Minutes,
,,,,,
MS 25551,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441249.0x000001,f.54v,"9,22,21",Meeting Minutes,
MS 25551,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441249.0x000001,f.55r,"9,22,21",Meeting Minutes,
,,,,,
MS 25551,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441249.0x000001,f.55r,"10,11,21",Meeting Minutes,
,,,,,
MS 25551,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441249.0x000001,f.55v,"10,24,21",Meeting Minutes,
,,,,,
MS 25551,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441249.0x000001,f.56r,"10,31,21",Meeting Minutes,
MS 25551,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441249.0x000001,f.56v,"10,31,21",Meeting Minutes,
,,,,,
MS 25551,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441249.0x000001,f.56v,"11,14,21",Meeting Minutes,
,,,,,
MS 25551,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441249.0x000001,f.57r,"12,20,21",Meeting Minutes,
,,,,,
MS 25551,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441249.0x000001,f.57r,"12,22,21",Meeting Minutes,
MS 25551,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441249.0x000001,f.57v,"12,22,21",Meeting Minutes,
,,,,,
MS 25551,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441249.0x000001,f.57v,"3,1,22",Meeting Minutes,
,,,,,
MS 25551,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441249.0x000001,f.58r,"3,8,22",Meeting Minutes,
MS 25551,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441249.0x000001,f.58v,"3,8,22",Meeting Minutes,
,,,,,
MS 25551,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441249.0x000001,f.58v,"3,28,22",Meeting Minutes,
MS 25551,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441249.0x000001,f.59r,"3,28,22",Meeting Minutes,
,,,,,
MS 25551,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441249.0x000001,f.59r,"4,10,22",Meeting Minutes,
,,,,,
MS 25551,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441249.0x000001,f.59v,"5,11,22",Meeting Minutes,
,,,,,
MS 25551,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441249.0x000001,f.59v,"6,5,22",Meeting Minutes,
,,,,,
MS 25551,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441249.0x000001,f.60r,"6,6,22",Meeting Minutes,
,,,,,
MS 25551,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441249.0x000001,f.60v,"6,28,22",Meeting Minutes,
,,,,,
MS 25551,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441249.0x000001,f.60v,"7,27,22",Meeting Minutes,
MS 25551,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441249.0x000001,f.61r,"7,27,22",Meeting Minutes,
,,,,,
MS 25551,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441249.0x000001,f.61r,"8,7,22",Meeting Minutes,
MS 25551,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441249.0x000001,f.61v,"8,7,22",Meeting Minutes,
,,,,,
MS 25551,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441249.0x000001,f.61v,"8,22,22",Meeting Minutes,
MS 25551,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441249.0x000001,f.62r,"8,22,22",Meeting Minutes,
,,,,,
MS 25551,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441249.0x000001,f.62r,"8,29,22",Meeting Minutes,
MS 25551,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441249.0x000001,f.62v,"8,29,22",Meeting Minutes,
MS 25551,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441249.0x000001,f.63r,"8,29,22",Meeting Minutes,
,,,,,
MS 25551,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441249.0x000001,f.63r,"9,4,22",Meeting Minutes,
MS 25551,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441249.0x000001,f.63v,"9,4,22",Meeting Minutes,
,,,,,
MS 25551,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441249.0x000001,f.63v,"9,25,22",Meeting Minutes,
MS 25551,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441249.0x000001,f.64r,"9,25,22",Meeting Minutes,
,,,,,
MS 25551,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441249.0x000001,f.64r,"9,26,22",Meeting Minutes,
MS 25551,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441249.0x000001,f.64v,"9,26,22",Meeting Minutes,
,,,,,
MS 25551,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441249.0x000001,f.64v,"10,2,22",Meeting Minutes,
MS 25551,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441249.0x000001,f.65r,"10,2,22",Meeting Minutes,
,,,,,
MS 25551,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441249.0x000001,f.65v,"10,3,22",Meeting Minutes,
,,,,,
MS 25551,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441249.0x000001,f.65v,"11,6,22",Meeting Minutes,
,,,,,
MS 25551,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441249.0x000001,f.66r,"11,28,22",Meeting Minutes,
,,,,,
MS 25551,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441249.0x000001,f.66v,"1,11,23",Meeting Minutes,
MS 25551,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441249.0x000001,f.67r,"1,11,23",Meeting Minutes,
MS 25551,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441249.0x000001,f.67v,"1,11,23",Meeting Minutes,
,,,,,
MS 25551,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441249.0x000001,f.67v,"1,29,23",Meeting Minutes,
,,,,,
MS 25551,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441249.0x000001,f.68r,"2,,5,23",Meeting Minutes,
MS 25551,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441249.0x000001,f.68v,"2,,5,23",Meeting Minutes,
,,,,,
MS 25551,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441249.0x000001,f.68v,"2,12,23",Meeting Minutes,
,,,,,
MS 25551,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441249.0x000001,f.69r,"2,13,23",Meeting Minutes,
MS 25551,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441249.0x000001,f.69v,"2,13,23",Meeting Minutes,
MS 25551,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441249.0x000001,f.70r,"2,13,23",Meeting Minutes,
MS 25551,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441249.0x000001,f.70v,"2,13,23",Meeting Minutes,
MS 25551,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441249.0x000001,f.71r,"2,13,23",Meeting Minutes,
MS 25551,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441249.0x000001,f.71v,"2,13,23",Meeting Minutes,
MS 25551,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441249.0x000001,f.72r,"2,13,23",Meeting Minutes,
,,,,,
MS 25551,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441249.0x000001,f.72v,"2,13,23",Meeting Minutes,
,,,,,
MS 25551,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441249.0x000001,f.72v,"2,20,23",Meeting Minutes,
,,,,,
MS 25551,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441249.0x000001,f.73r,"3,20,23",Meeting Minutes,
,,,,,
MS 25551,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441249.0x000001,f.73v,"4,2,23",Meeting Minutes,
,,,,,
MS 25551,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441249.0x000001,f.73v,"4,4,23",Meeting Minutes,
MS 25551,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441249.0x000001,f.74r,"4,4,23",Meeting Minutes,
,,,,,
MS 25551,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441249.0x000001,f.74r,"4,9,23",Meeting Minutes,
,,,,,
MS 25551,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441249.0x000001,f.74v,"4,24,23",Meeting Minutes,
,,,,,
MS 25551,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441249.0x000001,f.75r,"4,30,23",Meeting Minutes,
,,,,,
MS 25551,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441249.0x000001,f.75r,"5,28,23",Meeting Minutes,
,,,,,
MS 25551,http://access.bl.uk/item/viewer/ark:/81055/vdc_100182441249.0x000001,f.75v,"6,18,23",Meeting Minutes,
