Shelfmark,Page Labels,Dates,Types,Slave Voyages Notes,HUNT. JPG Descriptors,image_filename,iiif_baseimage_url,,,,,,,,,,,,,,,,,
mssST15v17,f.146r,"12,7,1720",Journal Entry,Mr Peley,mssST_57_v17_301.jpg,mssST_57_v17_301.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/300/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
mssST15v17,f.146v,"12,7,1720",Journal Entry,Mr Peley,mssST_57_v17_302.jpg,mssST_57_v17_302.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/301/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.146v,"12,7,1720",Journal Entry,Degenfield (French),mssST_57_v17_302.jpg,mssST_57_v17_302.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/301/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.146v,"12,8,1720",Journal Entry,Mr Arnold,mssST_57_v17_302.jpg,mssST_57_v17_302.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/301/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.147r,"12,10,1720",Journal Entry,Arthur Moor,mssST_57_v17_303.jpg,mssST_57_v17_303.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/302/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.147r,"12,15,1720",Journal Entry,Dr Ramsey,mssST_57_v17_303.jpg,mssST_57_v17_303.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/302/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
mssST15v17,f.147v,"12,15,1720",Journal Entry,Dr Ramsey,mssST_57_v17_304.jpg,mssST_57_v17_304.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/303/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.148r,"12,15,1720",Journal Entry,Phipps,mssST_57_v17_305.jpg,mssST_57_v17_305.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/304/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
mssST15v17,f.148v,"12,15,1720",Journal Entry,Phipps,mssST_57_v17_306.jpg,mssST_57_v17_306.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/305/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.149r,"12,15,1720",Journal Entry,Mr Walsham,mssST_57_v17_307.jpg,mssST_57_v17_307.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/306/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.149v,"12,15,1720",Journal Entry,Capt. Oakley,mssST_57_v17_308.jpg,mssST_57_v17_308.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/307/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
mssST15v17,f.150r,"12,15,1720",Journal Entry,Capt. Oakley,mssST_57_v17_309.jpg,mssST_57_v17_309.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/308/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.150r,"12,19,1720",Journal Entry,Mr Comb,mssST_57_v17_309.jpg,mssST_57_v17_309.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/308/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
mssST15v17,f.150v,"12,19,1720",Journal Entry,Mr Comb,mssST_57_v17_310.jpg,mssST_57_v17_310.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/309/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
mssST15v17,f.151r,"12,19,1720",Journal Entry,Mr Comb,mssST_57_v17_311.jpg,mssST_57_v17_311.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/310/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.151r,"12,19,1720",Journal Entry,Mr Nalham [sic?],mssST_57_v17_311.jpg,mssST_57_v17_311.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/310/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
mssST15v17,f.151v,"12,19,1720",Journal Entry,Mr Nalham [sic?],mssST_57_v17_312.jpg,mssST_57_v17_312.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/311/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.151v,"12,19,1720",Journal Entry,Capt Oakley,mssST_57_v17_312.jpg,mssST_57_v17_312.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/311/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
mssST15v17,f.152r,"12,19,1720",Journal Entry,Capt Oakley,mssST_57_v17_312.jpg,mssST_57_v17_312.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/311/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.152r,"12,20,1720",Journal Entry,Phipps,mssST_57_v17_312.jpg,mssST_57_v17_312.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/311/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.152r,"12,20,1720",Journal Entry,Mr Lynn Francis,mssST_57_v17_312.jpg,mssST_57_v17_312.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/311/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.152v,"12,20,1720",Journal Entry,Mr Bucknall,mssST_57_v17_314.jpg,mssST_57_v17_314.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/313/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.152v,"12,20,1720",Journal Entry,Mr Itoodkenis [sic?],mssST_57_v17_314.jpg,mssST_57_v17_314.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/313/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
mssST15v17,f.153r,"12,20,1720",Journal Entry,Mr Itoodkenis [sic?],mssST_57_v17_315.jpg,mssST_57_v17_315.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/314/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.153r,"12,20,1720",Journal Entry,Westfaling,mssST_57_v17_315.jpg,mssST_57_v17_315.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/314/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
mssST15v17,f.153v,"12,20,1720",Journal Entry,Westfaling,mssST_57_v17_316.jpg,mssST_57_v17_316.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/315/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.153v,"12,22,1720",Journal Entry,Mr Adderly,mssST_57_v17_316.jpg,mssST_57_v17_316.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/315/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.154r,"12,22,1720",Journal Entry,Mr Perrod,mssST_57_v17_317.jpg,mssST_57_v17_317.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/316/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.154r,"12,22,1720",Journal Entry,Rev. Gooch,mssST_57_v17_317.jpg,mssST_57_v17_317.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/316/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
mssST15v17,f.154v,"12,22,1720",Journal Entry,Rev. Gooch,mssST_57_v17_318.jpg,mssST_57_v17_318.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/317/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.155r,n/d,Blank Page,,mssST_57_v17_319.jpg,mssST_57_v17_319.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/318/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.155v,"1,3,1721",Journal Entry,Mr Lockwood,mssST_57_v17_320.jpg,mssST_57_v17_320.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/319/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.156r,"1,5,1721",Journal Entry,Capt Oakley,mssST_57_v17_321.jpg,mssST_57_v17_321.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/320/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
mssST15v17,f.156v,"1,5,1721",Journal Entry,Capt Oakley,mssST_57_v17_322.jpg,mssST_57_v17_322.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/321/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.156v,"1,5,1721",Journal Entry,Mr Poscod ,mssST_57_v17_322.jpg,mssST_57_v17_322.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/321/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
mssST15v17,f.157r,"1,5,1721",Journal Entry,Mr Poscod ,mssST_57_v17_323.jpg,mssST_57_v17_323.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/322/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.157r,"1,5,1721",Journal Entry,Mr Poscod ,mssST_57_v17_323.jpg,mssST_57_v17_323.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/322/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.157v,"1,6,1721",Journal Entry,Philps,mssST_57_v17_324.jpg,mssST_57_v17_324.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/323/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
mssST15v17,f.158r,"1,6,1721",Journal Entry,Philps,mssST_57_v17_325.jpg,mssST_57_v17_325.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/324/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
mssST15v17,f.158v,"1,6,1721",Journal Entry,Philps,mssST_57_v17_326.jpg,mssST_57_v17_326.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/325/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
mssST15v17,f.159r,"1,6,1721",Journal Entry,Philps,mssST_57_v17_327.jpg,mssST_57_v17_327.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/326/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
mssST15v17,f.159v,"1,6,1721",Journal Entry,Philps,mssST_57_v17_328.jpg,mssST_57_v17_328.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/327/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.159v,"1,6,1721",Journal Entry,"Cap. Ogle, ""Beaver""",mssST_57_v17_328.jpg,mssST_57_v17_328.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/327/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.159v,"1,10,1721",Journal Entry,Capt Hereford,mssST_57_v17_328.jpg,mssST_57_v17_328.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/327/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
mssST15v17,f.160r,"1,10,1721",Journal Entry,Capt Hereford,mssST_57_v17_329.jpg,mssST_57_v17_329.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/328/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
mssST15v17,f.160v,"1,10,1721",Journal Entry,Capt Hereford,mssST_57_v17_330.jpg,mssST_57_v17_330.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/329/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.160v,"1,13,1721",Journal Entry,Mr Arnold,mssST_57_v17_330.jpg,mssST_57_v17_330.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/329/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.161r,"1,13,1721",Journal Entry,Humph Howarth,mssST_57_v17_331.jpg,mssST_57_v17_331.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/330/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.161r,"1,13,1721",Journal Entry,Mr Gore,mssST_57_v17_331.jpg,mssST_57_v17_331.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/330/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
mssST15v17,f.161v,"1,13,1721",Journal Entry,Mr Gore,mssST_57_v17_332.jpg,mssST_57_v17_332.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/331/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.161v,"1,13,1721",Journal Entry,Mr Lockwood,mssST_57_v17_332.jpg,mssST_57_v17_332.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/331/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.162r,"1,17,1721",Journal Entry,Degenfield,mssST_57_v17_333.jpg,mssST_57_v17_333.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/332/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.162v,n/d,Blank Page,,mssST_57_v17_334.jpg,mssST_57_v17_334.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/333/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
mssST15v17,f.163r,n/d,Blank Page,,mssST_57_v17_335.jpg,mssST_57_v17_335.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/334/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.163v,"1,20,1721",Journal Entry,Mons. Schemling (French),mssST_57_v17_336.jpg,mssST_57_v17_336.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/335/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.163v,"1,20,1721",Journal Entry,Mr Hoffman (French),mssST_57_v17_336.jpg,mssST_57_v17_336.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/335/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.164r,"1,20,1721",Journal Entry,Mr Combs,mssST_57_v17_337.jpg,mssST_57_v17_337.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/336/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.164v,"1,20,1721",Journal Entry,Mr How ,mssST_57_v17_338.jpg,mssST_57_v17_338.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/337/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.164v,"1,20,1721",Journal Entry,Mr Neal ,mssST_57_v17_338.jpg,mssST_57_v17_338.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/337/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.164v,"1,21,1721",Journal Entry,Lady Arabella Howard,mssST_57_v17_338.jpg,mssST_57_v17_338.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/337/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
mssST15v17,f.165r,"1,21,1721",Journal Entry,Lady Arabella Howard,mssST_57_v17_339.jpg,mssST_57_v17_339.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/338/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.165r,"1,21,1721",Journal Entry,Mr Perrod,mssST_57_v17_339.jpg,mssST_57_v17_339.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/338/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
mssST15v17,f.165v,"1,21,1721",Journal Entry,Mr Perrod,mssST_57_v17_340.jpg,mssST_57_v17_340.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/339/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.166r,"1,21,1721",Journal Entry,Mr Clark,mssST_57_v17_341.jpg,mssST_57_v17_341.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/340/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
mssST15v17,f.166v,"1,21,1721",Journal Entry,Mr Clark,mssST_57_v17_342.jpg,mssST_57_v17_342.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/341/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.166v,"1,21,1721",Journal Entry,Mr Woodhouse,mssST_57_v17_342.jpg,mssST_57_v17_342.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/341/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
mssST15v17,f.167r,"1,21,1721",Journal Entry,Mr Woodhouse,mssST_57_v17_343.jpg,mssST_57_v17_343.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/342/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
mssST15v17,f.167v,"1,21,1721",Journal Entry,Mr Woodhouse,mssST_57_v17_344.jpg,mssST_57_v17_344.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/343/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
mssST15v17,f.168r,"1,21,1721",Journal Entry,Mr Woodhouse,mssST_57_v17_345.jpg,mssST_57_v17_345.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/344/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.168r,"1,21,1721",Journal Entry,Mr Walsham,mssST_57_v17_345.jpg,mssST_57_v17_345.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/344/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
mssST15v17,f.168v,"1,21,1721",Journal Entry,Mr Walsham,mssST_57_v17_346.jpg,mssST_57_v17_346.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/345/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.168v,"1,25,1721",Journal Entry,Degenfield,mssST_57_v17_346.jpg,mssST_57_v17_346.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/345/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.169r,"1,25,1721",Journal Entry,Humph Howarth,mssST_57_v17_347.jpg,mssST_57_v17_347.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/346/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.169r,"1,25,1721",Journal Entry,Craggs,mssST_57_v17_347.jpg,mssST_57_v17_347.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/346/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.169v,"1,26,1721",Journal Entry,Rob Rainot,mssST_57_v17_348.jpg,mssST_57_v17_348.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/347/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.169v,"1,26,1721",Journal Entry,Lady Arabella Howard,mssST_57_v17_348.jpg,mssST_57_v17_348.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/347/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.170r,"1,30,1721",Journal Entry,Serjt. Comyns,mssST_57_v17_349.jpg,mssST_57_v17_349.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/348/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.170r,"1,30,1721",Journal Entry,Steward,mssST_57_v17_349.jpg,mssST_57_v17_349.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/348/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.170v,"2,2,1721",Journal Entry,Hon. Mr. Wade,mssST_57_v17_350.jpg,mssST_57_v17_350.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/349/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.170v,"2,7,1721",Journal Entry,D. Barch,mssST_57_v17_350.jpg,mssST_57_v17_350.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/349/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
mssST15v17,f.171r,"2,7,1721",Journal Entry,D. Barch,mssST_57_v17_351.jpg,mssST_57_v17_351.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/350/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.171r,"2,7,1721",Journal Entry,Mr Balings,mssST_57_v17_351.jpg,mssST_57_v17_351.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/350/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.171v,"2,7,1721",Journal Entry,Capt Herring,mssST_57_v17_352.jpg,mssST_57_v17_352.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/351/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.171v,"2,7,1721",Journal Entry,Mr Woodhouse,mssST_57_v17_352.jpg,mssST_57_v17_352.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/351/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
mssST15v17,f.172r,"2,7,1721",Journal Entry,Mr Woodhouse,mssST_57_v17_353.jpg,mssST_57_v17_353.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/352/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.172r,"2,7,1721",Journal Entry,Mr Clark,mssST_57_v17_353.jpg,mssST_57_v17_353.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/352/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
mssST15v17,f.172v,"2,7,1721",Journal Entry,Mr Clark,mssST_57_v17_354.jpg,mssST_57_v17_354.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/353/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.172v,"2,7,1721",Journal Entry,Mr Neal,mssST_57_v17_354.jpg,mssST_57_v17_354.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/353/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.172v,"2,7,1721",Journal Entry,Capt Oakley,mssST_57_v17_354.jpg,mssST_57_v17_354.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/353/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
mssST15v17,f.173r,"2,7,1721",Journal Entry,Capt Oakley,mssST_57_v17_355.jpg,mssST_57_v17_355.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/354/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
mssST15v17,f.173v,"2,7,1721",Journal Entry,Capt Oakley,mssST_57_v17_356.jpg,mssST_57_v17_356.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/355/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.174r,"2,6,1721",Journal Entry,Mr Steghery [sic?],mssST_57_v17_357.jpg,mssST_57_v17_357.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/356/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.174r,"2,6,1721",Journal Entry,Col. Balden,mssST_57_v17_357.jpg,mssST_57_v17_357.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/356/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v17,f.174v,"2,6,1721",Journal Entry,Mr Clayton,mssST_57_v17_357.jpg,mssST_57_v17_357.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/356/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
mssST15v17,f.175r,"2,6,1721",Journal Entry,Mr Clayton,mssST_57_v17_358.jpg,mssST_57_v17_358.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/357/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
mssST15v17,f.175v,"2,6,1721",Journal Entry,Mr Clayton,mssST_57_v17_359.jpg,mssST_57_v17_359.tif,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/358/full/full/0/default.jpg,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
