Shelfmark,Page Labels,Dates,Types,Slave Voyages Notes,image_filename,iiif_baseimage_url,,,,,,,,,,,,,,,,,,
mssST15v21,f.102v,"4,16,1723",Journal Entry,Stewart,mssST_57_v21_208.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1431/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST15v21,f.103r,"4,16,1723",Journal Entry,Stewart,mssST_57_v21_209.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1432/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v21,f.103v,"4,17,1723",Journal Entry,Woodhouse,mssST_57_v21_210.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1433/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST15v21,f.104r,"4,17,1723",Journal Entry,Woodhouse,mssST_57_v21_211.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1434/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST15v21,f.104v,"4,17,1723",Journal Entry,Woodhouse,mssST_57_v21_212.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1435/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v21,f.104v,"4,17,1723",Journal Entry,Tryon,mssST_57_v21_212.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1435/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v21,f.104v,"4,17,1723",Journal Entry,Serj. Comyngs,mssST_57_v21_212.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1435/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST15v21,f.105r,"4,17,1723",Journal Entry,Serj. Comyngs,mssST_57_v21_213.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1436/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v21,f.105r,"4,18,1723",Journal Entry,Hunt,mssST_57_v21_213.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1436/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v21,f.105r,"4,18,1723",Journal Entry,Woodhouse,mssST_57_v21_213.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1436/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST15v21,f.105v,"4,18,1723",Journal Entry,Woodhouse,mssST_57_v21_214.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1437/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST15v21,f.106r,"4,18,1723",Journal Entry,Woodhouse,mssST_57_v21_215.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1438/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v21,f.106r,"4,19,1723",Journal Entry,Hayes,mssST_57_v21_215.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1438/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v21,f.106r,"4,19,1723",Journal Entry,Drummond,mssST_57_v21_215.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1438/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST15v21,f.106v,"4,19,1723",Journal Entry,Drummond,mssST_57_v21_216.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1439/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v21,f.106v,"4,19,1723",Journal Entry,Brydges,mssST_57_v21_216.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1439/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v21,f.106v,"4,19,1723",Journal Entry,Bachen,mssST_57_v21_216.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1439/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v21,f.107r,"4,19,1723",Journal Entry,Fort,mssST_57_v21_217.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1440/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v21,f.107r,"4,21,1723",Journal Entry,Woodhouse,mssST_57_v21_217.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1440/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST15v21,f.107v,"4,21,1723",Journal Entry,Woodhouse,mssST_57_v21_218.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1441/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v21,f.107v,"4,22,1723",Journal Entry,Grosvenour,mssST_57_v21_218.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1441/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST15v21,f.108r,"4,22,1723",Journal Entry,Grosvenour,mssST_57_v21_219.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1442/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST15v21,f.108v,"4,22,1723",Journal Entry,Grosvenour,mssST_57_v21_220.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1443/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST15v21,f.109r,"4,22,1723",Journal Entry,Grosvenour,mssST_57_v21_221.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1444/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v21,f.109r,"4,23,1723",Journal Entry,Morris,mssST_57_v21_221.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1444/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v21,f.109r,"4,23,1723",Journal Entry,Walter Young,mssST_57_v21_221.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1444/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v21,f.109v,"4,23,1723",Journal Entry,Price of Knighton,mssST_57_v21_222.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1445/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST15v21,f.110r,"4,23,1723",Journal Entry,Price of Knighton,mssST_57_v21_223.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1446/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v21,f.110r,"4,24,1723",Journal Entry,Levitt,mssST_57_v21_223.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1446/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v21,f.110r,"4,24,1723",Journal Entry,Price,mssST_57_v21_223.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1446/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST15v21,f.110v,"4,24,1723",Journal Entry,Price,mssST_57_v21_224.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1447/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v21,f.110v,"4,25,1723",Journal Entry,Oakley,mssST_57_v21_224.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1447/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST15v21,f.111r,"4,25,1723",Journal Entry,Oakley,mssST_57_v21_225.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1448/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST15v21,f.111v,"4,25,1723",Journal Entry,Oakley,mssST_57_v21_226.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1449/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v21,f.111v,"4,25,1723",Journal Entry,Grosvenour,mssST_57_v21_226.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1449/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST15v21,f.112r,"4,25,1723",Journal Entry,Grosvenour,mssST_57_v21_227.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1450/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v21,f.112r,"4,26,1723",Journal Entry,Brydges ,mssST_57_v21_227.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1450/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v21,f.112v,"4,26,1723",Journal Entry,John and Conn Bachen ,mssST_57_v21_228.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1451/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v21,f.112v,"4,26,1723",Journal Entry,Mr Willys,mssST_57_v21_228.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1451/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v21,f.113r,"6,3,1723",Journal Entry,Mr Font,mssST_57_v21_229.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1452/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST15v21,f.113v,"6,3,1723",Journal Entry,Mr Font,mssST_57_v21_230.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1453/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v21,f.113v,"6,4,1723",Journal Entry,Baron de Solenthall,mssST_57_v21_230.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1453/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v21,f.113v,"6,4,1723",Journal Entry,Mr Fellow,mssST_57_v21_230.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1453/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v21,f.114r,"6,4,1723",Journal Entry,Mr Moose,mssST_57_v21_231.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1454/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v21,f.114r,"6,4,1723",Journal Entry,Grosvenour,mssST_57_v21_231.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1454/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST15v21,f.114v,"6,4,1723",Journal Entry,Grosvenour,mssST_57_v21_232.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1455/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST15v21,f.115r,"6,4,1723",Journal Entry,Grosvenour,mssST_57_v21_233.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1456/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v21,f.115r,"6,4,1723",Journal Entry,James Mayne,mssST_57_v21_233.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1456/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v21,f.115v,"6,5,1723",Journal Entry,Bisbie,mssST_57_v21_234.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1457/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v21,f.115v,"6,5,1723",Journal Entry,Tryon,mssST_57_v21_234.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1457/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v21,f.115v,"6,5,1723",Journal Entry,Willys,mssST_57_v21_234.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1457/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v21,f.116r,"6,5,1723",Journal Entry,Potter,mssST_57_v21_235.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1458/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v21,f.116r,"6,5,1723",Journal Entry,Jones of Lanwain,mssST_57_v21_235.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1458/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST15v21,f.116v,"6,5,1723",Journal Entry,Jones of Lanwain,mssST_57_v21_236.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1459/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v21,f.116v,"6,5,1723",Journal Entry,Mr Woodhouse,mssST_57_v21_236.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1459/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v21,f.117r,"6,5,1723",Journal Entry,Mr Lynn,mssST_57_v21_237.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1460/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v21,f.117r,"6,6,1723",Journal Entry,Mr Woodhouse,mssST_57_v21_237.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1460/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v21,f.117r,"6,5,1723",Journal Entry,Mr Phillpott,mssST_57_v21_237.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1460/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST15v21,f.117v,"6,5,1723",Journal Entry,Mr Phillpott,mssST_57_v21_238.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1461/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v21,f.117v,"6,5,1723",Journal Entry,Capt Westphaling ,mssST_57_v21_238.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1461/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v21,f.117v,"6,5,1723",Journal Entry,Harrison,mssST_57_v21_238.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1461/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST15v21,f.118r,"6,5,1723",Journal Entry,Harrison,mssST_57_v21_239.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1462/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v21,f.118r,"6,5,1723",Journal Entry,Consull Purnell,mssST_57_v21_239.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1462/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST15v21,f.118v,"6,5,1723",Journal Entry,Consull Purnell,mssST_57_v21_240.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1463/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v21,f.118v,"6,5,1723",Journal Entry,Mr. Steinyan,mssST_57_v21_240.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1463/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v21,f.118v,"6,6,1723",Journal Entry,Mr Dunstet,mssST_57_v21_240.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1463/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v21,f.118v,"6,5,1723",Journal Entry,Moses Hart,mssST_57_v21_240.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1463/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v21,f.119r,"6,5,1723",Journal Entry,Mr Mayne,mssST_57_v21_241.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1464/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v21,f.119r,"6,5,1723",Journal Entry,Mrs Mongen,mssST_57_v21_241.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1464/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v21,f.119r,"6,5,1723",Journal Entry,Mr Payne,mssST_57_v21_241.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1464/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST15v21,f.119v,"6,5,1723",Journal Entry,Mr Payne,mssST_57_v21_242.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1465/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST15v21,f.120r,"6,5,1723",Journal Entry,Mr Payne,mssST_57_v21_243.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1466/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v21,f.120r,"6,6,1723",Journal Entry,Capt Oakley ,mssST_57_v21_243.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1466/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST15v21,f.120v,"6,6,1723",Journal Entry,Capt Oakley ,mssST_57_v21_244.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1467/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v21,f.120v,"6,6,1723",Journal Entry,Price of Knighton,mssST_57_v21_244.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1467/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST15v21,f.121r,"6,6,1723",Journal Entry,Price of Knighton,mssST_57_v21_245.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1468/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v21,f.121v,"6,6,1723",Journal Entry,Grosvenor,mssST_57_v21_246.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1469/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v21,f.121v,"6,7,1723",Journal Entry,Lord Torrinton,mssST_57_v21_246.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1469/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST15v21,f.122r,"6,7,1723",Journal Entry,Lord Torrinton,mssST_57_v21_247.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1470/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v21,f.122r,"6,7,1723",Journal Entry,Carpenter,mssST_57_v21_247.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1470/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v21,f.122r,"6,10,1723",Journal Entry,Mr Beaumont,mssST_57_v21_247.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1470/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v21,f.122v,"6,11,1723",Journal Entry,Mr Drummond,mssST_57_v21_248.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1471/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v21,f.122v,"6,11,1723",Journal Entry,Mr Southwell,mssST_57_v21_248.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1471/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v21,f.123r,"6,11,1723",Journal Entry,Mr Steeant,mssST_57_v21_249.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1472/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v21,f.123r,"6,11,1723",Journal Entry,Mons. St. Saphorin,mssST_57_v21_249.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1472/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v21,f.123r,"6,11,1723",Journal Entry,Mrs Arthur,mssST_57_v21_249.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1472/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST15v21,f.123v,"6,11,1723",Journal Entry,Mrs Arthur,mssST_57_v21_250.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1473/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v21,f.123v,"6,11,1723",Journal Entry,Mr Payne,mssST_57_v21_250.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1473/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST15v21,f.124r,"6,11,1723",Journal Entry,Mr Payne,mssST_57_v21_251.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1474/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v21,f.124r,"6,11,1723",Journal Entry,Mr Price of Knighton,mssST_57_v21_251.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1474/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST15v21,f.124v,"6,11,1723",Journal Entry,Mr Price of Knighton,mssST_57_v21_252.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1475/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v21,f.124v,"6,11,1723",Journal Entry,Mr Pye,mssST_57_v21_252.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1475/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v21,f.124v,"6,11,1723",Journal Entry,Mr Moose,mssST_57_v21_252.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1475/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v21,f.125r,"6,11,1723",Journal Entry,Parsons,mssST_57_v21_253.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1476/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v21,f.125r,"6,11,1723",Journal Entry,Backet ,mssST_57_v21_253.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1476/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v21,f.125r,"6,11,1723",Journal Entry,Mr Morrice,mssST_57_v21_253.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1476/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v21,f.125v,"6,11,1723",Journal Entry,Capt Herring,mssST_57_v21_254.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1477/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v21,f.126r,"6,12,1723",Journal Entry,Coll. Bladen,mssST_57_v21_255.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1478/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v21,f.126r,"6,12,1723",Journal Entry,Rev. Dr. Hunt,mssST_57_v21_255.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1478/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v21,f.126v,"6,13,1723",Journal Entry,Mr Grosvenour,mssST_57_v21_256.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1479/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v21,f.127r,"6,13,1723",Journal Entry,Capt Oakley,mssST_57_v21_257.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1480/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v21,f.127r,"6,13,1723",Journal Entry,Phillpott,mssST_57_v21_257.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1480/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST15v21,f.127v,"6,13,1723",Journal Entry,Phillpott,mssST_57_v21_258.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1481/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
mssST15v21,f.128r,"6,13,1723",Journal Entry,Phillpott,mssST_57_v21_259.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1482/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
mssST15v21,f.128r,"6,13,1723",Journal Entry,Mr Peters,mssST_57_v21_259.jpg,http://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll20/1482/full/full/0/default.jpg,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
